time [s],Force [kN],Transducer [mm]
93.72168,-211.23007,-0.46665967
93.921875,-211.8317,-0.46806931
94.12207,-212.58263,-0.46958923
94.322266,-213.36728,-0.47059208
94.52246099999999,-214.1694,-0.47183633
94.722656,-214.94582000000003,-0.47330856
94.922852,-215.71573999999998,-0.47428757
95.123047,-216.3721,-0.47590584
95.32324200000001,-217.3007,-0.47772527
95.523438,-218.02646000000001,-0.47827065
95.72363299999999,-218.73397999999997,-0.47923028
95.923828,-219.69402000000002,-0.48023760000000004
96.124023,-220.5002,-0.48139989
96.324219,-221.15037999999998,-0.48277378
96.52441400000001,-222.00101,-0.48417896
96.724609,-222.77559,-0.48554838
96.924805,-223.50371,-0.48747957
97.125,-224.4249,-0.48840642
97.325195,-225.05177,-0.48892945
97.525391,-225.86333,-0.49035251
97.72558599999999,-226.7438,-0.49148053
97.925781,-227.42445,-0.49242526
98.125977,-228.22773999999998,-0.49379170000000006
98.326172,-228.89473999999998,-0.49512982
98.52636700000001,-229.78705,-0.49694479
98.726563,-230.60303,-0.49753934
98.92675799999999,-231.31897,-0.49895197
99.126953,-232.16879,-0.50026923
99.327148,-232.93309,-0.50214976
99.527344,-233.73854,-0.50318837
99.72753900000001,-234.49239,-0.50443858
99.927734,-235.28271,-0.5060792000000001
100.12793,-236.05807000000001,-0.50684065
100.32813,-236.85617000000002,-0.507617
100.52832,-237.48009,-0.50860941
100.72851999999999,-238.26231,-0.51004142
100.92871,-239.18287999999998,-0.51110983
101.12891,-239.91022,-0.51258206
101.3291,-240.57047999999998,-0.5136624
101.5293,-241.5314,-0.5150646
101.72949,-242.3344,-0.51639974
101.92969000000001,-243.1376,-0.51758736
102.12988,-243.96896,-0.51845163
102.33008000000001,-244.66499,-0.51954836
102.53027,-245.3362,-0.52072853
102.73047,-246.12245,-0.52190423
102.93066,-246.95493,-0.52371621
103.13086,-247.77957,-0.5247429
103.33105,-248.51713999999998,-0.52627176
103.53125,-249.49866,-0.52758455
103.73145,-250.17581,-0.52912533
103.93164,-250.77956,-0.52984208
104.13184,-251.62645,-0.53067356
104.33203,-252.34705,-0.53156912
104.53223,-253.22044,-0.53254366
104.73241999999999,-254.11948999999998,-0.53448081
104.93262,-254.64291,-0.5358085
105.13281,-255.58344,-0.53719431
105.33301000000002,-256.31424,-0.53881705
105.5332,-257.10602,-0.53963512
105.7334,-257.74515,-0.54048896
105.93359,-258.63898,-0.54172426
106.13378999999999,-259.41132000000005,-0.54282695
106.33398000000001,-260.44827000000004,-0.54423809
106.53418,-261.01886,-0.54553151
106.73438,-261.88861,-0.54684132
106.93457,-262.64511,-0.54807961
107.13476999999999,-263.44867,-0.54938793
107.33496000000001,-264.22382000000005,-0.5507648
107.53516,-264.79913,-0.55180043
107.73535,-265.65915,-0.55314004
107.93555,-266.53198,-0.55424869
108.13573999999998,-267.11462,-0.55551678
108.33594,-268.19217000000003,-0.55651814
108.53613,-268.74399,-0.55776834
108.73633000000001,-269.64511,-0.55900514
108.93652,-270.4278,-0.56016147
109.13672,-271.20477,-0.56133419
109.33691,-271.93335,-0.56229681
109.53711000000001,-272.73996,-0.56494474
109.7373,-273.44757000000004,-0.56506991
109.9375,-274.20403999999996,-0.565584
110.1377,-275.23117,-0.56803823
110.33788999999999,-275.79642,-0.56898743
110.53809,-276.61328,-0.57002604
110.73828,-277.3714,-0.57106465
110.93848,-278.26129,-0.5727306
111.13866999999999,-279.02319,-0.57398379
111.33887,-279.72876,-0.57440102
111.53906,-280.54547,-0.57621747
111.73926000000002,-281.31656,-0.57721883
111.93945,-282.1832,-0.57817847
112.13965,-282.84682999999995,-0.58021694
112.33984,-283.69534,-0.58045834
112.54003999999999,-284.40767999999997,-0.58162063
112.74023000000001,-285.07626,-0.58316588
112.94043,-286.11212,-0.58410168
113.14063,-286.70026,-0.58614314
113.34082,-287.50986,-0.5866304
113.54101999999999,-288.47314,-0.58745146
113.74121000000001,-289.1926,-0.58869421
113.94141,-289.85181,-0.59023201
114.1416,-290.66,-0.59136897
114.3418,-291.50403,-0.59311837
114.54198999999998,-292.29474,-0.59439987
114.74219,-292.95776,-0.59538633
114.94238,-293.87674,-0.59659928
115.14258000000001,-294.66718,-0.59805512
115.34277,-295.46304,-0.59935749
115.54297,-296.15762,-0.60018152
115.74316,-297.05695,-0.60138106
115.94336000000001,-297.66211,-0.60212016
116.14355,-298.61005,-0.60337037
116.34375,-299.33212000000003,-0.60492009
116.54395,-300.04807,-0.60643107
116.74413999999999,-300.74365,-0.60736537
116.94434,-301.59521,-0.60843676
117.14453,-302.53336,-0.60988516
