time [s],Force [kN],Transducer [mm]
145.55469,-463.99105999999995,-0.63272488
145.75488,-464.78055,-0.63344538
145.95508,-465.62088,-0.6345458
146.15527,-466.33557,-0.63535643
146.35547,-467.09894,-0.63597262
146.55566000000002,-467.93607000000003,-0.63681972
146.75586,-468.67745999999994,-0.63782036
146.95605,-469.46671,-0.63887388
147.15625,-470.25763,-0.6392293000000001
147.35645,-471.04129000000006,-0.6402566999999999
147.55664,-471.80728,-0.64141303
147.75683999999998,-472.61422999999996,-0.64167154
147.95703,-473.40990999999997,-0.64312589
148.15723,-474.17059000000006,-0.64305437
148.35742,-474.93920999999995,-0.64433146
148.55762,-475.75142999999997,-0.64503181
148.75781,-476.51804000000004,-0.64609796
148.95801,-477.25909,-0.6466344
149.1582,-478.05147999999997,-0.64788687
149.3584,-478.86328,-0.64848363
149.55858999999998,-479.61655,-0.64985383
149.75879,-480.40835999999996,-0.65040517
149.95898,-481.22017999999997,-0.65100938
150.15918,-481.96230999999995,-0.65183711
150.35938000000002,-482.76291,-0.65261722
150.55957,-483.55550999999997,-0.65353513
150.75977,-484.31375,-0.65484643
150.95996,-485.06177,-0.65531284
151.16016000000002,-485.85555999999997,-0.65594244
151.36035,-486.67627000000005,-0.65702271
151.56055,-487.41275,-0.65770894
151.76074,-488.21259000000003,-0.65837651
151.96094,-488.98285,-0.65932941
152.16113,-489.78714,-0.66002756
152.36133,-490.52292,-0.66100061
152.56152,-491.34435999999994,-0.66152215
152.76172,-492.15445,-0.66307712
152.96191000000002,-492.88229,-0.66340268
153.16211,-493.72495,-0.66440403
153.3623,-494.46786,-0.66477585
153.5625,-495.22497999999996,-0.665842
153.7627,-495.98787999999996,-0.66644776
153.96289,-496.79327,-0.66783577
154.16308999999998,-497.52029000000005,-0.66820014
154.36328,-498.32059000000004,-0.66899729
154.56348,-499.10930999999994,-0.67054033
154.76367,-499.92212,-0.67089051
154.96387,-500.65432999999996,-0.67205131
155.16406,-501.46245999999996,-0.67290068
155.36426,-502.27875,-0.67337978
155.56445,-503.01819000000006,-0.67412484
155.76465,-503.81158,-0.67510158
155.96483999999998,-504.59055,-0.67603815
156.16504,-505.40842000000004,-0.67645538
156.36523,-506.1868,-0.67759085
156.56543,-506.93399000000005,-0.67814517
156.76563000000002,-507.73419,-0.67948925
156.96582,-508.47009,-0.68025959
157.16602,-509.30334000000005,-0.68090409
157.36621,-510.08966,-0.68146288
157.56641000000002,-510.84283,-0.68249476
157.7666,-511.63415999999995,-0.68309534
157.9668,-512.43512,-0.68447888
158.16699,-513.1831099999999,-0.68486404
158.36719,-513.94556,-0.68607402
158.56738,-514.7302900000001,-0.68674833
158.76758,-515.5502299999999,-0.6877743000000001
158.96777,-516.27911,-0.68817067
159.16797,-517.0672599999999,-0.68966675
159.36816000000002,-517.90991,-0.69062263
159.56836,-518.63574,-0.69022548
159.76855,-519.43683,-0.6919995
159.96875,-520.2489,-0.69292933
160.16895,-520.9975,-0.69357085
160.36914,-521.7969400000001,-0.69389713
160.56933999999998,-522.5459599999999,-0.69522929
160.76953,-523.3541299999999,-0.69579184
160.96973,-524.10474,-0.69693553
161.16992,-524.85114,-0.69765151
161.37012,-525.69073,-0.69846362
161.57031,-526.47205,-0.69920051
161.77051,-527.25378,-0.7001065
161.9707,-528.0267299999999,-0.70095432
162.1709,-528.82251,-0.70223141
162.37108999999998,-529.60339,-0.70257932
162.57129,-530.38049,-0.70334744
162.77148,-531.16174,-0.70478392
162.97168,-531.93628,-0.70570409
163.17188000000002,-532.7041,-0.70639181
163.37207,-533.53314,-0.70740807
163.57227,-534.28998,-0.70797354
163.77246,-534.99963,-0.70837438
163.97266000000002,-535.81183,-0.70924532
164.17285,-536.61768,-0.71045232
164.37305,-537.3598599999999,-0.71102154
164.57324,-538.1416,-0.71187317
164.77344,-538.9531900000001,-0.71277022
164.97363,-539.73511,-0.71395189
165.17383,-540.52167,-0.71399736
165.37402,-541.3324,-0.71591735
165.57422,-542.0991799999999,-0.71636808
165.77441000000002,-542.83087,-0.71699917
165.97461,-543.63702,-0.71758777
166.1748,-544.4293200000001,-0.71832389
166.375,-545.18066,-0.71959424
166.5752,-546.00146,-0.7202208000000001
166.77539,-546.75793,-0.72174966
166.97558999999998,-547.5415,-0.72174966
167.17578,-548.28174,-0.72275031
167.37598,-549.1106,-0.72357953
167.57617,-549.87585,-0.72485137
167.77637,-550.63928,-0.72516131
167.97656,-551.44867,-0.72617602
168.17676,-552.2434099999999,-0.7267468
168.37695,-552.99432,-0.72763562
168.57715,-553.77655,-0.72926879
168.77733999999998,-554.5592,-0.72929263
168.97754,-555.34589,-0.73047948
