time [s],Force [kN],Transducer [mm]
126.875,-179.769,-0.54782331
127.0752,-180.60843,-0.54992735
127.27538999999999,-181.33608999999998,-0.55114627
127.47559,-182.16472,-0.55395067
127.67578,-182.91658,-0.55544674
127.87598,-183.74998,-0.55749118
128.07617,-184.45927,-0.55909455
128.27637,-185.31386,-0.56099594
128.47656,-186.05115,-0.56326389
128.67676,-186.86424,-0.5658715999999999
128.87695,-187.61678,-0.56720674
129.07715,-188.46239,-0.56906044
129.27733999999998,-189.17522,-0.57142675
129.47754,-190.00079,-0.57325065
129.67773,-190.76651,-0.57559609
129.87793,-191.57515,-0.57721436
130.07813000000002,-192.28276,-0.57863295
130.27832,-193.12573,-0.58142245
130.47852,-193.86972,-0.58270097
130.67871,-194.66863999999998,-0.58442652
130.87891000000002,-195.43687,-0.58681071
131.0791,-196.23637,-0.58860779
131.2793,-196.98737,-0.59038699
131.47949,-197.80599999999998,-0.59322119
131.67969,-198.55965,-0.59409738
131.87988,-199.37621000000001,-0.59673786
132.08008,-200.10341,-0.59827268
132.28027,-200.92973,-0.60076118
132.48047,-201.67422,-0.60279369
132.68066000000002,-202.48705,-0.60475171
132.88086,-203.22383,-0.60636103
133.08105,-204.0648,-0.60835481
133.28125,-204.78458999999998,-0.61042011
133.48145,-205.56261999999998,-0.61201155
133.68164,-206.34583,-0.61455369
133.88183999999998,-207.15491,-0.61664581
134.08203,-207.89275,-0.61814785
134.28223,-208.75874,-0.62039196
134.48242,-209.49905,-0.62253177
134.68262,-210.2692,-0.62366724
134.88281,-211.06922999999998,-0.62581897
135.08301,-211.87631000000002,-0.62816739
135.2832,-212.65297,-0.63049197
135.4834,-213.3772,-0.63218772
135.68358999999998,-214.12735,-0.63393414
135.88379,-214.94907999999998,-0.63667297
136.08398,-215.75182,-0.63806772
136.28418,-216.55275,-0.64125359
136.48438000000002,-217.32515,-0.64289868
136.68457,-218.09427000000002,-0.64463913
136.88477,-218.87002999999999,-0.64673722
137.08496,-219.65636,-0.64842701
137.28516000000002,-220.43507000000002,-0.65015256
137.48535,-221.19082999999998,-0.65303147
137.68555,-221.95081000000002,-0.65499544
137.88574,-222.78322999999997,-0.65695047
138.08594,-223.54285,-0.65874755
138.28613,-224.29597,-0.66114068
138.48633,-225.15252999999998,-0.66369176
138.68652,-225.91011,-0.66556334
138.88672,-226.66457999999997,-0.66724718
139.08691000000002,-227.47095,-0.66910982
139.28711,-228.26222,-0.67158043
139.4873,-229.01082999999997,-0.67360401
139.6875,-229.77081,-0.67597032
139.8877,-230.58977000000002,-0.67774653
140.08789,-231.35393,-0.68019331
140.28808999999998,-232.10365,-0.68197846
140.48828,-232.89645,-0.68396032
140.68848,-233.72472000000002,-0.6866008000000001
140.88867,-234.47081,-0.68827271
141.08887,-235.21651,-0.69029629
141.28906,-236.06882000000002,-0.69335997
141.48926,-236.7858,-0.6955564000000001
141.68945,-237.58081,-0.69670975
141.88965,-238.35938,-0.69947839
142.08983999999998,-239.17958,-0.70098341
142.29004,-239.88806,-0.70367455
142.49023,-240.67302,-0.70553124
142.69043,-241.48854,-0.70780516
142.89063000000002,-242.26639,-0.7101953000000001
143.09082,-242.99653999999998,-0.71255863
143.29102,-243.83437,-0.71396232
143.49121,-244.59596000000002,-0.71658492
143.69141000000002,-245.40523,-0.71914792
143.8916,-246.18694,-0.72092414
144.0918,-246.9332,-0.72359145
144.29199,-247.73514,-0.72573125
144.49219,-248.52118,-0.72717667
144.69238,-249.29205,-0.72992444
144.89258,-250.08424,-0.73231161
145.09277,-250.87202000000002,-0.73414147
145.29297,-251.62,-0.73698759
145.49316000000002,-252.45116000000002,-0.73887706
145.69336,-253.1693,-0.74186325
145.89355,-253.99086,-0.74347854
146.09375,-254.75252000000003,-0.74608028
146.29395,-255.56832999999997,-0.74787438
146.49414,-256.30737,-0.75077116
146.69433999999998,-257.16016,-0.75188577
146.89453,-257.86469,-0.7550627
147.09473,-258.6413,-0.75690448
147.29492,-259.43439,-0.75958967
147.49512,-260.24554,-0.76187849
147.69531,-260.99054,-0.76431036
147.89551,-261.76517,-0.76699257
148.0957,-262.58154,-0.76849759
148.2959,-263.30463,-0.77086985
